,ID,tweet
42,1332068486907097090,@JoeyCunninghamm @freariscool @emshopeful @FortniteGame Dont act like you look good either... because if you ask me… https://t.co/X1NVt5ZMnn
43,1332030821629308928,@whovianpbt That would be like standing up and applauding celebreties as they accept their award at an award show.… https://t.co/to0IHhFcYR
44,1332019788500115456,celebreties pur ur pronouns in ur bio challange
45,1331788533724446720,@ladyjeeeej @RealAshAzhar @DailyMailUK @MailOnline Kate never hide anything. And she didn't leaked via her so calle… https://t.co/nsb4zUQSr7
46,1331717626771304451,@EvanAKilgore He isnjuat a guy now why donwe care what he is or who he is congratulating. Ex presidents are like ce… https://t.co/HvoBmK80P2
47,1331560795973574663,"“Wishing you a day filled with happiness and a year filled with joy. ""Happy birthday""
@princenarula8  @rakhisawantt… https://t.co/YUKh4VUCK4"
48,1331492262228930560,@piersmorgan @andy_murray do you only tweet celebreties im a fan of yours would love a tweet from you
49,1331490966117683200,@piersmorgan do you really read all these teets or just the tweets  from vips or famouse celebreties
50,1331465039518212097,"@Alyssa_Milano Could you start by condeming all those who say Trump supportes should be doxxed, prosecuted, shunned… https://t.co/wAESAY2c5i"
51,1331436423870898176,"@PastorBowman Wow! Do you feel like a celebrety now? Well, not funny but I  thought ppl. only do that to celebreties. Glad you're ok!!😉"
52,1331398221889892352,Amazing Red Carpet with great models singers and friends W HOTEL  PR SUDNEY GARCIA SIDNEY G PROMOTION @sidney_gs… https://t.co/79VF86xG1A
53,1331395747724537856,"@trivialovebot yes!!! I think in that for a lot of celebreties this would sound pretentious, but they are rly genui… https://t.co/gzQD81OUTT"
54,1331313840936673288,"9/X
Shopee does not shy away from partnering up with celebreties both local and regional. For example the regional… https://t.co/tyZatYcRsv"
55,1331304790995988481,@itvpresscentre could you possibly humiliate the poinbtless celebreties who go on your show in new ways rather than… https://t.co/fbgFlazbod
56,1331303705459773446,"@imacelebrityITV please find another way of humilating pointless pathetic celebreties other than eating hare, whoos… https://t.co/mcGMWVMiWl"
57,1331293277606141954,@daffahojaosare She was there..mehul ki insta story ka bg or baaki celebreties(who were part of awards) k vanity ka bg same h
58,1331243544036614144,Celebreties being a fan of bkpp. YES THAT'S POWER.
59,1331234019594235909,"RT @Manva_tweets: @_sabanaqvi So u hv problems with sadhus taking Bhang &amp; weed?

But not with celebreties who r consuming worst fatal drugs?"
60,1331228893794152453,"@washingtonpost Fear of riots, destruction of business and livelihood, donations and endorsement by celebreties, bo… https://t.co/JgFzND6ZmV"
61,1331187788285415424,CELEBRETIES HAVING THEIR PRONOUNS IN THEIR BIO MAKES ME SO HAPPY
62,1331126375818911749,"RT @billgreig2: @Empath_g_app Honestly, most of it is probably SUPER boring. Maybe, which celebreties are gay?"
63,1331125926688665600,"@Empath_g_app Honestly, most of it is probably SUPER boring. Maybe, which celebreties are gay?"
64,1331120018956845056,@PopCraveMusic @PopCrave preach climate change then uses a private plane haha celebreties
65,1331119266699960322,@SwordOfDestiny_ Unnod secret crush yaar TL la ...not celebreties
66,1331109343966748673,"@muhnrow @mulatto Celebreties that have spoken out against circumcision &amp; why 👇🏻

https://t.co/zHsnCfpDB2"
67,1331108413951012864,@cutiepienamu Celebreties are a bunch of useless👀The real heroes are not the celebreties that media always portray… https://t.co/4cdCJyod8p
68,1331075881490542592,"@_sabanaqvi So u hv problems with sadhus taking Bhang &amp; weed?

But not with celebreties who r consuming worst fatal drugs?"
69,1331041873448873995,"Do you have someone that you look up to? If so, who? Why? — There are a lot of celebreties I long to be like, for o… https://t.co/ycRihaF4Ie"
70,1331026408240422913,@TheAaryanKartik He replies only to celebreties😡
71,1331011176520699904,@anas_khaldi @EmanMohammedAw3 Do against your presidents what you do with the celebreties..🤦‍♀️ https://t.co/fF34IGKiYr
72,1331010331498442757,feels like a perfect time to be hprny over my favorite celebreties
73,1331004301624401921,@OfTwi456 Do against your presidents what you do with the celebreties..🤦‍♀️ https://t.co/Enpev8xzVe
74,1331003784324124678,@Al_3am_Kareem Do against your presidents what you do with the celebreties..🤦‍♀️ https://t.co/DZmYOrRjmF
75,1331003661472976902,@Mansoour_sayed Do against your presidents what you do with the celebreties..🤦‍♀️ https://t.co/zedPoVGOk5
76,1330975671833784324,@KALIUCHIS debuts on global charts with no promo / help from the industry or celebreties 💯🔥🆙 https://t.co/NK0oezvBiH
77,1330955082012221440,@MEdwardsVA Good thing we have celebreties who actually do something cool with their voice like Benedict Cumberbatch
78,1330947433816264710,@GregCowboys @Montejp231 @rudedogreyes @5280Keith @chili227 @emscharf @Mossimo77 @IsVatIs @LionCuban @GregCowboys W… https://t.co/nB50JpyNMS
79,1330930587910213637,@6Thiagoat 😭 Istg i hate ppl who think they r celebreties on ft
80,1330914576829845507,"@PatnaikPatnaik5 They r able to do this because of the support of  controlling agency people,  some political peopl… https://t.co/Oi1Z758FGC"
81,1330841357162668035,"""--even celebreties are no exception""

copter, dude u're definitely right. coz look, everyones fanboying over with… https://t.co/KJU7TBDjgC"
82,1330808744930754562,"Funny how kpop fans' bashers (Yeah u read it right, kpop fans r like celebreties in ph😂) r using ""ARMY"" as general… https://t.co/BcyJky9ZuT"
83,1330724130627473409,"For God sack stop releing in ppl that don't have any close contact from your President team, including legal team,… https://t.co/KutulzsEjK"
84,1330697905976586241,@c00chiecake I dknt like her but i desperately want to know what these celebreties know about skin care that we don… https://t.co/fDd2jnzkKV
85,1330684669340377088,"@_jenmish But then how will he feed his own victim narrative about online trolls and bullies hating ""celebreties"" for no good reason??"
86,1330619144052506624,"WOKE : The challenges being a conservative in Hollywood

#hollywood #hollyweird #woke #fame #fortune #glamour… https://t.co/dFbh86XlBl"
87,1330588694361751552,"RT @Ephemeral_lifee: 2 fav celebreties in single pic 💥🤟

@chay_akkineni
#HBDNagaChaitanya https://t.co/c2mFBufGWB"
88,1330572952341909504,"RT @Ephemeral_lifee: 2 fav celebreties in single pic 💥🤟

@chay_akkineni
#HBDNagaChaitanya https://t.co/c2mFBufGWB"
89,1330569572039024642,"RT @Ephemeral_lifee: 2 fav celebreties in single pic 💥🤟

@chay_akkineni
#HBDNagaChaitanya https://t.co/c2mFBufGWB"
90,1330568755638804487,"RT @Ephemeral_lifee: 2 fav celebreties in single pic 💥🤟

@chay_akkineni
#HBDNagaChaitanya https://t.co/c2mFBufGWB"
91,1330564381633966080,Absolutely true. We only make them celebreties and fight 🤦‍. https://t.co/FpMr2xqTcX
92,1330557373719617536,"RT @Ephemeral_lifee: 2 fav celebreties in single pic 💥🤟

@chay_akkineni
#HBDNagaChaitanya https://t.co/c2mFBufGWB"
93,1330557086065856512,"RT @Ephemeral_lifee: 2 fav celebreties in single pic 💥🤟

@chay_akkineni
#HBDNagaChaitanya https://t.co/c2mFBufGWB"
