,ID,tweet
45,1338177083722358785,"@jester1pbt @jtvan44 @YardRegor @JRos0116 @stefondiggs Buddy doesn’t watch sports, give him a break"
46,1338177082568941568,"RT @chasmurphy: Boston Bruins exited the playoffs early, The Boston Red Sox finished in the basement, and the Patriots look like they will…"
47,1338177082367479808,"Even want to track your bets?  Or looking for the best lines and prices?  This is a great app for that. 

betstamp… https://t.co/dt5toMs25X"
48,1338177080249421824,"@AgNews_Otto @ChittendenNate @swksfarmer @NebraskaPigs @bjbell60 In a year, bars/restaurants will be back. Travel w… https://t.co/oTGfseTJUd"
49,1338177075837104128,RT @primewalcott: 🚨BREAKING: William Saliba is set to start for Arsenal this evening. He was photographed travelling with the squad. [Sky S…
50,1338177074897498112,"42% of winter sports related injuries which often require surgery up to prothesis. 

💬 Find out how Simcenter 3D an… https://t.co/cwrNrtuS64"
51,1338177074775748608,"#AbuDhabiGP 2020: #MaxVerstappen Comfortably Holds Off #Mercedes to Seal Victory in Finale
https://t.co/AEHxB4xBNn"
52,1338177072582234112,"Just keep busy with CoD Cold War &amp; Miles, need some more sports titles https://t.co/yb2adB6Acn"
53,1338177068555792384,RT @HawkeyeHQ: Hawkeyes take Heartland Trophy back from Badgers for first time in 5 years https://t.co/G2EAkyRsjP https://t.co/6RimutxZ1U
54,1338177061438021632,RT @instablog9ja: Anthony Joshua’s victory justifies Ogun investment in sports — Governor Dapo Abiodun
55,1338177058107760642,"@bryanjones39 @nysswa so i agree it’s dumb only some things are closing, but cancelling sports is less of an impact… https://t.co/4EKzKy0nrx"
56,1338177057277227008,"Random Donruss Inserts-$0.75

To Claim comment TAKE either the name or location of the player you want. Also make s… https://t.co/1BxS9JPTyF"
57,1338177056396308480,@TeganFFF @aquaricorn @TulsiGabbard That is why real female sports competition shouldnt take that crap and boycott… https://t.co/uzWAFeqbcP
58,1338177052600651777,"RT @WinDailySports: Alright #NBA #DFS fam - the season is days away &amp; you know we got you covered with the best deal

Join the @WinDailySpo…"
59,1338177051027771392,@hochman @NBA Great article. I was young when the Hawks moved to Atlanta. I was wondering how many cities can claim… https://t.co/dimDVBjVyU
60,1338177049572171778,It’s not a pleasant feeling to get to the age when references may feel current but are actually a decade out of dat… https://t.co/GdbpV2U3XF
61,1338177043008282624,"RT @willmckinley: Phil Linz (1939-2020) — ""Supersub"" @Yankees infielder of the 1960s who turned a miscommunication into an endorsement deal…"
62,1338177041007476736,Some big news today as Whitefish native Jake Sanderson has officially made the U.S. National Junior Team. Sanderson… https://t.co/ke2ujjteb3
63,1338177037874368519,"My new elf tights have arrived, need a rethink or wear some sports shorts underneath or over the top 😅"
64,1338177033441071104,"Without twitter:
1) we wouldn’t have met.

2) you’d have to talk to me about the following; Batman, The MCU, Sports… https://t.co/xpSKaMrHoB"
65,1338177031180185602,RT @sfchronicle: San Francisco’s health order now says that residents can “meet with 1 other person who doesn’t live with you” to take a wa…
66,1338177029779435521,"Not a great week for Miami and Florida, who both tumble in the @AmwayUS Coaches Poll. The top 5 remains the same.… https://t.co/JQ4ChqdlrG"
67,1338177028193923080,"Not a great week for Miami and Florida, who both tumble in the @AmwayUS Coaches Poll. The top 5 remains the same.… https://t.co/zeUMWOFRpi"
68,1338177027766095873,Disney is open but half the country can’t play college sports 🤣🤣🤦‍♂️
69,1338177026080071684,Just realized I’m attracted to alt women who play sports :/
70,1338177024951803912,"@DudeDiesel @negrito81 @LeBatardShow Not just sports, but 19 year olds. Who the hell knows what they will do from second to second."
71,1338177014503624705,https://t.co/m6kI0VETi2  12/13 (163) VIKINGS (MIN) vs. (164) BUCCANEERS (TB) #guaranteedpick TAMPASPORTS… https://t.co/Dj7ftNsqWs
72,1338177014281478145,"RT @XUAthletics: 🎶𝕆𝕟 𝕥𝕙𝕖 𝕗𝕠𝕦𝕣𝕥𝕙 𝕕𝕒𝕪 𝕠𝕗 𝕏-𝕄𝕒𝕤, 𝕊𝕒𝕟𝕥𝕒 𝔹𝕝𝕠𝕓 𝕘𝕒𝕧𝕖 𝕥𝕠 𝕞𝕖...🎶

A special @Skyline_Chili gift card bundle - complete with a koozie…"
73,1338177010036854790,Sky Sports when a Liverpool player gets injured: https://t.co/liidNHJuEL
74,1338177002810056704,#TedLasso in my opinion had the best first season for a sports series ever.
75,1338176995956576256,"FUCK THIS IS THE ONLY THING I LIKE ABOUT SPORTS

https://t.co/IOmkLUVYCz"
76,1338176994664738823,@JonM_Salter It’s something I’ve looked into. It’s always been in the back of my mind
77,1338176993989292032,RT @LisaBritton: Many are taking a stand to protect women’s sports. But if you think biological males should not be allowed to participate…
