,ID,tweet
61,1333871617676627968,RT @BillKristol: He. Is. A. Con. Man. https://t.co/SbDV0uHFMM
62,1333871616581906435,"RT @CNN: The President and his political operation have raised more than $170 million since Election Day, a person familiar with the matter…"
63,1333871616430911495,"RT @hilaryagro: We can either have billionaires, or we can make sure all children are fed, with warm beds to sleep in.

Pick one. We cannot…"
64,1333871615315218432,RT @FAIRImmigration: Pro-Amnesty Business Groups Tout Mayorkas for DHS Job https://t.co/zdjR69oavA via @BreitbartNews @NeilMunroDC
65,1333871615235547136,RT @JohnJCrace: Major Sulk enters his darkest hour as rank and file desert him https://t.co/EeA7wHFFyE
66,1333871614396657669,RT @MichaelMechanic: Donald Trump and his spawn have always scammed their way through life. That hasn't changed—and their ongoing mendacity…
67,1333871612488273923,RT @carriesheffield: US Postal Service subcontractor Ethan Pease says USPS workers were ordered to backdate ballots illegally to have them…
68,1333871611192238081,"RT @coteau: ""@erinotoole's hindsight is 20/20. His demands that the federal government produce a precise timetable for vaccine distribution…"
69,1333871610714058755,RT @waltshaub: How Republican Senators find the chutzpah to criticize any nominee’s tweets is totally amazing. This is the party of Rep. El…
70,1333871610202243073,"Trump raises $170 million as he looks to future https://t.co/BB3eFaxIUY 

He should be made to return the donors mo… https://t.co/d76NCLsDHo"
71,1333871608956522496,"RT @ReverendWarnock: When politicians have no vision, they resort to the politics of division. That’s what we’re seeing from Sen. @Kloeffle…"
72,1333871607044050944,"RT @jsolomonReports: BREAKING: Whistleblowers allege ballots illegally crossed state lines, ballot backdating, digital manipulation | Just…"
73,1333871606704312322,"RT @PhilipRucker: Trump raises more than $150 million by appealing to false election claims, by @jdawsey1 @myhlee
https://t.co/HZbm27QGh2"
74,1333871605416542208,"RT @maddow: ""Atlas was the only medical adviser the president met with regularly for several months...""

the only???

in the midst of the p…"
75,1333871604221304834,"RT @ARMilani_: I didn’t stand against the Prime Minister for Labour and get all the death threats, harassment and online abuse for us to th…"
76,1333871604187734016,RT @crampell: Dr. Scott Atlas resigns as special adviser to Trump on coronavirus  https://t.co/Qjl84G1Tnb
77,1333871603919319042,RT @emmakennytv: COVID-19: Government refuses to publish dossier on economic impact of coronavirus | Politics News | Sky News https://t.co/…
78,1333871601205460994,"RT @KMGGaryde: Watch Live: Press Conference with Whistleblowers Giving ‘Eyewitness Accounts of Suspected Voter Fraud’

TUNE IN NOW!

https:…"
79,1333871600802947072,RT @JohnJCrace: Major Sulk enters his darkest hour as rank and file desert him https://t.co/EeA7wHFFyE
80,1333871599607537666,"RT @maddow: ""Atlas was the only medical adviser the president met with regularly for several months...""

the only???

in the midst of the p…"
81,1333871598483480576,"RT @Acosta: Trump sees 'the writing on the wall' despite what he says publicly about the election, WH advisers tell us... w/ @caroline_mkel…"
82,1333871597699158020,RT @FoxNews: Barr appoints John Durham as special counsel to investigate origins of Russia probe https://t.co/Ks1Xygw75l
83,1333871597376184320,"RT @washingtonpost: Analysis: Trump’s campaign ends as his first one began, surrounded by outcasts and cranks https://t.co/d2h6dJdosv"
84,1333871597363585027,@RealityGigabyte @BlackHand75 @sanaonline__ @realDonaldTrump It's called politics..... No one likes their opponents 😊
85,1333871596948258816,RT @maggieNYT: .@abc confirms our story on Giuliani discussing a preemptive pardon for himself and also others floating them for trump fami…
86,1333871596889464832,"RT @DavidCornDC: SCOOP: @SenatorLoeffler opposed extending COVID aid. But at the same time, Intercontinental Exchange, her husband's firm (…"
87,1333871596080140295,"@cringepolitik i think this is a caste system thing, not US politics"
88,1333871595329294337,RT @premnsikka: Banana Republic: Boris Johnson to scrap the need for parliamentary approval to call elections and ban the courts from quest…
89,1333871594763010048,RT @glennkirschner2: The corruption of this pardon is breathtaking.  https://t.co/UNU0yTF6Ra
90,1333871592753954816,RT @_tw33tz_: @OldDreyfusard Responses here demonstrate the issue is that a lot of folks on the broad left see anti-CCP politics as a niche…
91,1333871592099770375,RT @GeoffRBennett: NEW: The heads of legacy civil rights groups say they haven't been consulted about key cabinet picks and are frustrated…
92,1333871591260893193,RT @waltshaub: How Republican Senators find the chutzpah to criticize any nominee’s tweets is totally amazing. This is the party of Rep. Pa…
93,1333871591105544192,"RT @piyushmittal: Trump* routinely calls for violence against people he disagrees with. Today, his lawyer Joe DiGenova called for former DH…"
94,1333871590212300800,"RT @CNNPolitics: Treasury Secretary Steven Mnuchin says President Trump ""wants to make sure there is not a shutdown"" https://t.co/iet7ZlWA8…"
95,1333871590128365569,"Next one to get fired for Christmas. 😂😂

Barr: DOJ yet to find widespread voter fraud that could have changed 2020… https://t.co/qMjEMVOx49"
96,1333871589201416192,RT @waltshaub: How Republican Senators find the chutzpah to criticize any nominee’s tweets is totally amazing. This is the party of Rep. El…
97,1333871585627955204,President-elect Joe Biden on Tuesday pledged “a recovery for everybody” and promised “help is on the way” https://t.co/rKpiJaTbqT
98,1333871584713592833,"Analysis | Giuliani? Manafort? Himself? Here’s whom a lame-duck Trump could pardon.
By Aaron Blake

https://t.co/waRYhXInUk"
99,1333871584008925190,"RT @carriesheffield: Jesse Morgan, truck driver with USPS subcontractor says he was suspicious of his cargo load of 288K filled out ballots…"
100,1333871582930931714,"RT @RonBrownstein: Just as GOP Senate leader Robert Taft abetted Joe McCarthy's ""conspiracy...so immense,"" Mitch McConnell is enabling Trum…"
101,1333871582628855809,"RT @hilaryagro: We can either have billionaires, or we can make sure all children are fed, with warm beds to sleep in.

Pick one. We cannot…"
102,1333871582612172805,RT @evanmcmurry: BREAKING: The Justice Department has uncovered no evidence of widespread voter fraud that would tip the results of the pre…
103,1333871582004060160,"""William Barr says there is no evidence of widespread fraud in presidential election"" https://t.co/TzW1TpyLYh"
104,1333871580334571521,"RT @hilaryagro: We can either have billionaires, or we can make sure all children are fed, with warm beds to sleep in.

Pick one. We cannot…"
105,1333871580179476480,"@realDonaldTrump In the meantime...

https://t.co/tiscWu7Veh"
106,1333871579718176771,"RT @washingtonpost: Analysis: Trump’s campaign ends as his first one began, surrounded by outcasts and cranks https://t.co/d2h6dJdosv"
107,1333871579088908290,"Uh oh!  Someone's in big trouble....

https://t.co/O4ugxjhUww"
108,1333871578308775937,RT @waltshaub: How Republican Senators find the chutzpah to criticize any nominee’s tweets is totally amazing. This is the party of Rep. El…
109,1333871578275344385,"RT @PoliticsPollss: Boris Johnson is heading for a COVID showdown with rebel Tory MPs, despite being assured of victory in a Commons vote a…"
110,1333871576706654218,RT @waltshaub: How Republican Senators find the chutzpah to criticize any nominee’s tweets is totally amazing. This is the party of Rep. El…
111,1333871575561547777,"RT @mehdirhasan: ""Keir Starmer urged to return donations from 'Islamophobic' property developer""
https://t.co/CdIIjNPu8o"
112,1333871575154745348,"RT @JoeBarri: As Trump Claimed Fraud, These Republicans Didn’t Bend https://t.co/IbAbSt4Fgp"
113,1333871574861037568,"RT @jsolomonReports: BREAKING: Whistleblowers allege ballots illegally crossed state lines, ballot backdating, digital manipulation | Just…"
114,1333871572826918914,"RT @cnnbrk: The DOJ hasn't found evidence of widespread fraud that could've changed the result of the presidential election, Attorney Gener…"
115,1333871572818546689,RT @CNNPolitics: Attorney General William Barr says there is no evidence of widespread fraud in the presidential election https://t.co/eSAw…
116,1333871571853828097,RT @Independent: Trump raises $170 million as he looks to future https://t.co/1K2zml1KU5
117,1333871571807703041,RT @thenation: Trump is moving ahead with an extraordinary regulatory change that effectively shreds civil service employment protections f…
118,1333871571581030402,"RT @DavidCornDC: Did you see this? @kloeffler opposed additional COVID aid this summer. At the same time, her husband's mega-company—of whi…"
119,1333871569874145284,@DjSoxxy True leadership versus Politics
120,1333871569379221511,"Whistleblowers allege ballots illegally crossed state lines, ballot backdating, digital manipulation | Just The New… https://t.co/8ilsmnSekZ"
121,1333871568867487748,RT @evanmcmurry: BREAKING: The Justice Department has uncovered no evidence of widespread voter fraud that would tip the results of the pre…
122,1333871568641011713,"RT @uk_domain_names: ""Boris Johnson will scrap the need for parliamentary approval to call elections, and ban the courts from questioning t…"
123,1333871568506720258,"RT @charlie_savage: In 2011, the CIA classified significant parts of FBI counterterrorism agent's @Ali_H_Soufan's memoir on interrogating h…"
124,1333871568188039171,"RT @jsolomonReports: BREAKING: Whistleblowers allege ballots illegally crossed state lines, ballot backdating, digital manipulation | Just…"
125,1333871568062205954,RT @joannaccherry: Good to see @theSNP members reaffirming their commitment to equality for all with no one left behind. As a young lesbian…
126,1333871567487557632,"RT @TheFreds: A spineless political class, sadly no surprise, the Iraq war, cash for questions, MP’s expenses. They have form https://t.co/…"
127,1333871567256907778,Giuliani Is Said to Have Discussed a Pardon With Trump - The New York Times https://t.co/2pkpW7xnCv via @GoogleNews
128,1333871566598377472,"RT @carriesheffield: BREAKING: Georgia secretary of state probing Warnock-led voter registration group for voter fraud
The New Georgia Proj…"
129,1333871566535479299,RT @waltshaub: How Republican Senators find the chutzpah to criticize any nominee’s tweets is totally amazing. This is the party of Rep. El…
130,1333871566472417280,"@OmairTAhmad Point out the attacks on farmers, human rights violence can't be a ""internal matter""

The gov refused… https://t.co/7qhiNH1mnQ"
131,1333871565973360643,"RT @robertsessford1: If this is @BorisJohnson you are finished 

https://t.co/UJvbw7osVD"
132,1333871565491073025,RT @NBCNews: BREAKING: AG Barr tells the AP that the U.S. Justice Dept. has not uncovered evidence of widespread voter fraud that would cha…
133,1333871564941619203,RT @CNN: The silence of congressional Republican leaders as Trump’s unfounded claims of election fraud grow wilder and more venomous increa…
134,1333871564618653701,"William Barr says there is no evidence of widespread fraud in presidential election

https://t.co/9ti4TVosYP"
135,1333871564505436160,RT @cnni: The US Justice Department hasn't found evidence to support allegations of widespread fraud that could have changed the result of…
136,1333871564056649741,RT @maggieNYT: .@abc confirms our story on Giuliani discussing a preemptive pardon for himself and also others floating them for trump fami…
137,1333871563968536577,RT @evanmcmurry: BREAKING: The Justice Department has uncovered no evidence of widespread voter fraud that would tip the results of the pre…
138,1333871563851051008,"@realDonaldTrump Barr: DOJ yet to find widespread voter fraud that could have changed 2020 election

https://t.co/0vdWFBAboC"
139,1333871562278244353,RT @CNNPolitics: Former President Barack Obama is prominently featured in a new television ad for Georgia Democratic Senate candidate Jon O…
140,1333871561674199046,@solomom1171 @noble_nicholas @kyleivan31004 @Politics_Polls @newsmax Defund the police
141,1333871561573535751,@CACCOT1 I don’t think you can do that... this country politics matter is spiritual and addicted.. anything wey don… https://t.co/XURaqRYD48
142,1333871561347125254,"RT @PerkinsJanie: @DmJ43 @NatashaBertrand McCabe already said there was evidence there that would make Trump look bad.

https://t.co/xyq94P…"
143,1333871561259044866,RT @CNN: The Justice Department hasn't found evidence to support allegations of widespread fraud that could have changed the result of last…
144,1333871560923488256,"William Barr says there is no evidence of widespread fraud in presidential election via @evanperez @devancole1 
https://t.co/pRPplIP6GW"
145,1333871560877281294,"RT @Eugene_Scott: ""The kids have been through enough,"" said one top adviser who is pushing for the president to issue preemptive pardons fo…"
146,1333871560373972992,"RT @SocialistVoice: Boris Johnson publishes plans to regain power from Britain's courts and MPs

Legislation will ban courts from ruling on…"
147,1333871560285954051,RT @dvjdougie: My Friend has been picked up by two army cars. Taken blindfolded on handcuffs. Nobody knows where he is or why he was taken…
148,1333871560164208640,RT @FoxNews: Barr says DOJ hasn't found proof of widespread voter fraud that would change presidential results https://t.co/KeQASxYAcz
149,1333871559870722048,"President Trump has raised roughly $170 million since his Election Day defeat, a sum garnered through a nonstop str… https://t.co/RlXY2ySola"
150,1333871559413477376,"RT @scottdetrow: NPR has called this week's live online @nprpolitics show ""Politics After Dark"" -- no, that does not mean it begins at 4:46…"
151,1333871558683574273,"JuCo taking on US politics, since the local stuff does not excite anymore https://t.co/ma63d2rfHQ"
152,1333871556880183298,RT @CNN: Arizona Gov. Doug Ducey gave a simple — yet total — rebuke of President Trump's voter fraud claims. And it's all the more effectiv…
153,1333871555714158596,"RT @ErikMebust: Top establishment Ds are throwing down on climate in order to compete for for top jobs, illustrating how strategic pressure…"
154,1333871554866790400,RT @AliVelshi: Fired cybersecurity chief Chris Krebs hints at legal action after Trump campaign lawyer Joe DiGenova said he should be execu…
155,1333871554506190852,Trump raises $170 million as he looks to future - ABC News - https://t.co/vP0MCmqPNE via @ABC
156,1333871554472636421,"RT @sarbetter: Renna concedes, sealing historic NY Senate win for Democrat John Mannion - https://t.co/X6rKNKH2yk https://t.co/BVS27wS50w"
157,1333871553692512259,"RT @andymoney69: still better than trump, but the most intolerable part of the biden administration is going to be the continued infantiliz…"
158,1333871552950116352,"@BiaslessMan @KamalaHarris Just gonna leave this here:
https://t.co/UNss5S2IdG"
159,1333871551842758659,"RT @DavidCornDC: SCOOP: @SenatorLoeffler opposed extending COVID aid. But at the same time, Intercontinental Exchange, her husband's firm (…"
160,1333871550731350020,@desh0la @ErmudK Me with politics 😂
161,1333871550265626624,"RT @LanaGee5: Count down to Trump disowning Barr in 3, 2,....

Your AG says NO FRAUD. 

Quit scamming your cult out of their last few dolla…"
162,1333871548655149060,"@twelvenot12 @CoachFelecia @JaVonniBrustow @JeffOnTheRight @GOP That's my lane, applying battle strategy to politics."
163,1333871548307017729,"RT @piyushmittal: Trump* routinely calls for violence against people he disagrees with. Today, his lawyer Joe DiGenova called for former DH…"
164,1333871548193771521,"RT @CliffW08950229: I'm hearing that the GOP don't like this woman Neera Tanden because in the past she's sent out what they call ""bad twee…"
165,1333871547841273856,"@realDonaldTrump Your guy, Barr... No fraud... 
https://t.co/OuuB5KgX96"
166,1333871547795333130,RT @NBCNews: BREAKING: AG Barr tells the AP that the U.S. Justice Dept. has not uncovered evidence of widespread voter fraud that would cha…
167,1333871547170295808,"RT @nikkifried: .@GovRonDeSantis has no plan for #COVID19.

Herd immunity is not a strategy. It will lead to more cases and more deaths — a…"
168,1333871546914525186,@JamieLindsay @StevenTDennis Shows how much u know about politics and what went on! Don’t even know how to spell Mueller!
169,1333871545199026176,RT @tribelaw: AG Barr says no evidence of fraud that’d change election outcome: Now just watch Trump dump on Barr! https://t.co/7T7PUfBtDf
170,1333871543215136770,"RT @DavidCornDC: Did you see this? @kloeffler opposed additional COVID aid this summer. At the same time, her husband's mega-company—of whi…"
171,1333871541327699969,"RT @RepBrindisi: Enough with the politics. Our communities cannot wait any longer for COVID relief.

This bipartisan compromise, led by mem…"
172,1333871539855323136,RT @waltshaub: How Republican Senators find the chutzpah to criticize any nominee’s tweets is totally amazing. This is the party of Rep. El…
173,1333871538643329026,Opinion | Josh Hawley shows what GOP politics after Trump will look like - The Washington Post https://t.co/NkI2mdxSpo
174,1333871538404257792,"RT @CNN: In his first 100 days in office, President-elect Joe Biden is planning a push for a stimulus package as well as executive actions…"
175,1333871537397657601,RT @JohnJCrace: Major Sulk enters his darkest hour as rank and file desert him https://t.co/EeA7wHFFyE
176,1333871535854145536,Bipartisan group in Congress pushes $908 billion Covid-19 relief bill https://t.co/t9IQAVXp3U via @nbcnews
177,1333871535015272451,"RT @qureshik74: “Please DO NOT drag Army into Politics!!!”

- Every Retired Army Officer on a Talk Show while commenting on Politics"
178,1333871534952288256,"RT @BillKristol: “Through it all, as Trump's charges have grown more and more untethered and vitriolic, McConnell, McCarthy and other top G…"
179,1333871534562283520,RT @waltshaub: How Republican Senators find the chutzpah to criticize any nominee’s tweets is totally amazing. This is the party of Rep. El…
180,1333871534545514496,"RT @DavidCornDC: JUST POSTED: At the time @KLoeffler was opposing extending COVID relief aid, her husband, CEO of Intercontinental Exchange…"
181,1333871533920571394,RT @maggieNYT: .@abc confirms our story on Giuliani discussing a preemptive pardon for himself and also others floating them for trump fami…
182,1333871533303980032,"RT @cnnbrk: The DOJ hasn't found evidence of widespread fraud that could've changed the result of the presidential election, Attorney Gener…"
183,1333871532418863104,RT @GeorgiaDemocrat: A Democratic Majority in the Senate is crucial if we want to see real progress in our nation. End Mitch McConnell's le…
184,1333871532238573568,"For all you ""woke"" women who see themselves as sex workers and actively support Biden and Kamala.

Well you're a Tu… https://t.co/SQ8cfPNMXE"
185,1333871530602876928,Would a no-deal Brexit mean food shortages or price rises? https://t.co/ETrTY9d2Hz https://t.co/6HBIhMDRdl
186,1333871529256509446,This guy should be locked up. Trump attorney issues call for violence against truth-telling former election cyberse… https://t.co/nEK8LQVulp
187,1333871528472158215,"RT @CNNPolitics: “The goal is simple: To keep businesses and schools open safely, and for millions of Americans who have lost their jobs or…"
188,1333871528031744004,Don’t care about politics anymore. Just care about the advanced global civilization that was wiped away after the younger dryas impact.
189,1333871527356370944,"RT @cnnbrk: The DOJ hasn't found evidence of widespread fraud that could've changed the result of the presidential election, Attorney Gener…"
190,1333871526677008387,"RT @carriesheffield: Jesse Morgan, truck driver with USPS subcontractor says he was suspicious of his cargo load of 288K filled out ballots…"
191,1333871526559567872,"RT @DavidCornDC: Did you see this? @kloeffler opposed additional COVID aid this summer. At the same time, her husband's mega-company—of whi…"
192,1333871526312022021,@AudreyHabsfan @bobcesca_go Neera Tanden punched a journalist who asked her about voting for the Iraq war.… https://t.co/LaLaM1lgpD
193,1333871526215561216,RT @JAMA_current: The number of scientific articles that consistently &amp; convincingly show the lack of efficacy of #HCQ as a highly hyped “c…
194,1333871525775220736,RT @CNNPolitics: President Trump raises more than $170 million since Election Day as he pushes baseless fraud claims https://t.co/yYSS2WXNJn
195,1333871525552918533,RT @NBCNews: BREAKING: AG Barr tells the AP that the U.S. Justice Dept. has not uncovered evidence of widespread voter fraud that would cha…
196,1333871525389357061,"RT @Sen_JoeManchin: Today I'm announcing a bipartisan, bicameral framework for a COVID-19 relief package. This proposal would direct more t…"
197,1333871523988291585,RT @AmirSariaslan: Identity politics: Expert level. https://t.co/rFDuUctxKX
198,1333871523799699459,"RT @washingtonpost: Analysis: Trump’s campaign ends as his first one began, surrounded by outcasts and cranks https://t.co/d2h6dJdosv"
199,1333871522897805314,Fired cybersecurity chief hints at legal action after Trump campaign lawyer said he should be shot https://t.co/hfFjAtICdd via @nbcnews
200,1333871521195024387,RT @CNN: The Justice Department hasn't found evidence to support allegations of widespread fraud that could have changed the result of last…
201,1333871519265644545,"RT @seyitaylor: ""Born in Nigeria, Mr. Adeyemo emigrated with his parents to the United States when he was a baby and settled in Southern Ca…"
202,1333871518389051400,@realDonaldTrump It's funny well everyone is talking smack about Donald Trump they just voted for a guy that spent… https://t.co/9792R0ZDFi
203,1333871517478871049,"@realDonaldTrump Poor Donnie. Called out by your AG as a liar.

https://t.co/vFwKJm2yQl

https://t.co/rSuhDRrdMq"
204,1333871517386612746,"@LIDenise @DPWIMM @realDonaldTrump Dont need one in michigan

https://t.co/eOXWlGrYWQ"
205,1333871516921065473,"RT @natalieben: #Covid19 #chumocracy

“It is highly irregular to source from an unproven, new-to-market provider where established certifie…"
206,1333871516187025412,"@BEVHOWARD40 Grandma isn't really dead.
She faked her own death, then changed her name and registered Democrat.
Don… https://t.co/N4uXuyE3bS"
207,1333871513884213249,"@BrianTh37895972 there arent going to be any charges. this is just another waste of time.  

""politics is the enter… https://t.co/4QEnKFHJJp"
208,1333871512290549771,RT @FoxNews: Barr says DOJ hasn't found proof of widespread voter fraud that would change presidential results https://t.co/KeQASxYAcz
209,1333871512248410112,"Barr: No evidence of fraud that’d change election outcome https://t.co/KwaIE062iZ 

#クロス"
210,1333871512055640065,RT @CharlesPPierce: The joker in the deck is that liability shield. Mitch McConnell is insisting on blanket immunity as the price of a reli…
211,1333871511720095747,"RT @ChinAmerLegal: Worth Revisiting: ""The One-Percent Court"" with Bill Moyers, Jamie Raskin, and Katrina vanden Heuvel. https://t.co/iMVLAy…"
212,1333871511195832322,@Keir_Starmer taking political bribes... sorry I meant donations from racists and Islamophobes  https://t.co/zjgCWrR243
213,1333871510071762944,"RT @KateForbesMSP: Justify your argument, if you wish, on the basis of politics, but don't expose your ignorance of how devolved income tax…"
